Date/Time,Temp_C,Dew Point Temp_C,Rel Hum_%,Wind Speed_km/h,Visibility_km,Press_kPa,Weather
6/16/2012 10:00,13.1,11,75,24,25,100.48,Rain Showers
6/16/2012 11:00,-21,-26.6,75,0,25,100.98,Cloudy
6/16/2012 12:00,20,11.7,75,9,25,101.13,Mainly Clear
6/16/2012 13:00,25,16,75,11,48.3,101.17,Mainly Clear
6/16/2012 14:00,17.1,10.8,75,15,25,101.46,Mainly Clear
6/16/2012 15:00,-6.7,-12,75,9,24.1,101.54,Mostly Cloudy
6/16/2012 16:00,-1.1,-3.9,75,13,25,102.42,Cloudy
6/16/2012 17:00,21.9,6.4,75,7,25,100.16,Clear
6/16/2012 18:00,21.2,10.4,76,20,48.3,101.15,Mainly Clear
6/16/2012 19:00,23.1,8.4,76,24,48.3,101.67,Clear
6/16/2012 2:00,15.3,-0.3,77,24,48.3,101.29,Cloudy
6/16/2012 20:00,-3.8,-10.6,77,19,25,101.72,Cloudy
6/16/2012 21:00,8.3,5.7,78,0,24.1,102.16,Mainly Clear
6/16/2012 22:00,-11.2,-12.9,78,6,25,100.55,Clear
6/16/2012 23:00,11.6,9.5,78,26,6.4,100.84,Rain
6/16/2012 3:00,18.8,17.7,78,4,19.3,101.21,Cloudy
6/16/2012 4:00,20.6,14.2,79,6,25,101.85,Cloudy
6/16/2012 5:00,6.6,3.8,79,32,25,101.9,Mostly Cloudy
6/16/2012 6:00,8.1,-4.6,79,26,24.1,101.9,Mostly Cloudy
6/16/2012 7:00,24.6,10.8,79,9,24.1,99.89,Mostly Cloudy
6/16/2012 8:00,27.3,8,79,19,48.3,100.12,Mostly Cloudy
6/16/2012 9:00,7.4,5.4,79,4,25,100.4,Cloudy
6/17/2012 0:00,1,-0.5,79,15,9.7,101.05,Fog
6/17/2012 1:00,5.4,-0.9,80,19,25,102.12,Mostly Cloudy
6/17/2012 10:00,15.8,10.5,80,13,25,103.46,Cloudy
6/17/2012 11:00,6.9,0.5,80,15,25,100.7,Mainly Clear
6/17/2012 12:00,18.3,14.7,80,7,25,101.11,Cloudy
6/17/2012 13:00,-2.1,-5.1,81,11,24.1,101.65,Cloudy
6/17/2012 14:00,-4.9,-7.3,81,33,0.6,100.41,Moderate Snow
6/17/2012 15:00,8.4,1,81,13,25,100.97,Mostly Cloudy
6/17/2012 16:00,11.8,1.2,82,4,25,103.16,Cloudy
6/17/2012 17:00,17.3,8.9,82,7,25,103.51,Mainly Clear
6/17/2012 18:00,8.4,4.1,82,4,25,100.98,Mainly Clear
6/17/2012 19:00,11.9,10.7,82,4,16.1,101.47,Mostly Cloudy
6/17/2012 2:00,26.7,10.8,83,22,48.3,100.1,Mainly Clear
6/17/2012 20:00,-13.7,-19.3,83,17,25,100.21,Clear
6/17/2012 21:00,26.5,16.8,83,9,48.3,101.81,Cloudy
6/17/2012 22:00,10.4,6,83,26,24.1,102.2,Mostly Cloudy
6/17/2012 23:00,12.6,11.2,83,0,3.2,99.48,"Rain,Fog"
6/17/2012 3:00,5.1,2.9,84,0,25,101.09,Clear
6/17/2012 4:00,-6.6,-12.8,84,28,25,101.27,Cloudy
6/17/2012 5:00,21.9,11.6,84,6,48.3,101.41,Cloudy
6/17/2012 6:00,-4.7,-6,85,28,12.9,100.44,Snow
6/17/2012 7:00,-3.8,-4.6,85,20,4.8,100.71,"Freezing Drizzle,Snow"
6/17/2012 8:00,6.4,-1.2,85,0,24.1,101.07,Clear
6/17/2012 9:00,-5.7,-13.1,85,26,25,101.3,Mainly Clear
6/18/2012 0:00,18.2,13.6,85,15,48.3,101.46,Cloudy
6/18/2012 1:00,1.4,-4.1,85,20,24.1,101.57,Cloudy
6/18/2012 10:00,11,9.6,85,13,19.3,101.69,Cloudy
6/18/2012 11:00,3.2,1.3,86,19,25,102.16,Cloudy
6/18/2012 12:00,17.6,10.7,86,22,24.1,102.19,Mainly Clear
6/18/2012 13:00,-1,-5.2,86,7,25,101.54,Clear
6/18/2012 14:00,-10.7,-14,87,15,25,100.31,Cloudy
6/18/2012 15:00,5.8,3.3,87,4,25,100.76,Clear
6/18/2012 16:00,16.1,4.5,88,11,25,100.55,Clear
6/18/2012 17:00,23.3,18,88,15,24.1,100.95,Cloudy
6/18/2012 18:00,16.6,0.9,88,15,48.3,101.06,Mostly Cloudy
6/18/2012 19:00,6.9,-3.4,89,6,48.3,100.9,Clear
6/18/2012 2:00,11.9,6.7,89,13,48.3,100.93,Mainly Clear
6/18/2012 20:00,18.2,10.4,90,11,48.3,101.47,Mostly Cloudy
6/18/2012 21:00,3,-3.3,90,33,24.1,102.23,Mostly Cloudy
6/18/2012 22:00,16.7,13.6,91,9,19.3,101.54,Rain Showers
6/18/2012 23:00,4,-5.1,91,11,25,101.74,Clear
6/18/2012 3:00,8.8,0.3,91,11,48.3,101.82,Mostly Cloudy
6/18/2012 4:00,13.7,9,92,9,25,100.68,Mostly Cloudy
6/18/2012 5:00,8,1.9,92,20,48.3,101.09,Mostly Cloudy
6/18/2012 6:00,12.4,7.5,92,28,24.1,101.21,Cloudy
6/18/2012 7:00,-5.3,-7.9,93,33,2.4,101.48,Snow
6/18/2012 8:00,-2.5,-4.2,94,33,3.2,100.64,Snow
6/18/2012 9:00,10,-0.7,95,28,25,101.03,Mostly Cloudy
6/19/2012 0:00,5.4,-2.4,96,20,24.1,101.72,Mostly Cloudy
6/19/2012 1:00,21.5,14.7,96,13,25,101.87,Mostly Cloudy
6/19/2012 10:00,25.8,3.5,96,13,48.3,102.91,Mainly Clear
6/19/2012 11:00,-10.5,-12.6,98,19,25,101.07,Cloudy
6/19/2012 12:00,16.2,12.8,98,33,24.1,101.42,Mostly Cloudy
6/19/2012 13:00,0.7,-0.8,99,4,12.9,101.77,Cloudy
6/19/2012 14:00,2.8,-3.3,100,11,25,102.31,Cloudy
6/19/2012 15:00,-3.2,-6.7,100,6,19.3,102.9,Mostly Cloudy
6/19/2012 16:00,-17.8,-24.2,27,17,24.1,101.06,Mostly Cloudy
6/19/2012 17:00,-13.4,-16.5,29,26,25,101.67,Mainly Clear
6/19/2012 18:00,13,10.9,30,6,19.3,99.28,Cloudy
6/19/2012 19:00,7.4,-11,33,30,48.3,101.19,Mainly Clear
6/19/2012 2:00,-9.2,-15.4,33,7,25,101.35,Clear
6/19/2012 20:00,17.3,8.9,37,22,48.3,101.06,Mainly Clear
6/19/2012 21:00,11.4,-1.5,38,11,48.3,101.63,Mainly Clear
6/19/2012 22:00,-7,-8.7,38,35,4,102.12,"Snow,Fog"
6/19/2012 23:00,11.7,6.2,38,9,24.1,102.36,Cloudy
6/19/2012 3:00,15.8,0.5,38,19,48.3,102.48,Mostly Cloudy
6/19/2012 4:00,21.1,19.7,39,9,19.3,100.07,Rain
6/19/2012 5:00,4,-2.3,39,6,48.3,100.68,Mainly Clear
6/19/2012 6:00,29,13.9,40,22,48.3,101.35,Mainly Clear
6/19/2012 7:00,-3.4,-11.3,41,19,48.3,101.76,Clear
6/19/2012 8:00,23.6,11.6,41,9,48.3,103.49,Mainly Clear
6/19/2012 9:00,16.1,10.9,42,17,25,100.75,Cloudy
6/20/2012 0:00,13.2,11.2,42,11,8,100.91,"Drizzle,Fog"
6/20/2012 1:00,6.3,1.5,43,13,24.1,101.41,Rain
6/20/2012 10:00,21.1,16,44,7,25,100.27,Cloudy
6/20/2012 11:00,24.4,10.4,45,13,24.1,101.33,Clear
6/20/2012 12:00,2.8,-2.4,45,22,24.1,101.36,Cloudy
6/20/2012 13:00,-18,-25.5,46,13,48.3,99.74,Mainly Clear
6/20/2012 14:00,6.7,5.3,47,9,48.3,100.49,Mainly Clear
6/20/2012 15:00,-8.9,-13.2,47,9,4.8,100.72,Snow
6/20/2012 16:00,10,-1,47,15,48.3,101.21,Mostly Cloudy
6/20/2012 17:00,21.4,15.1,47,7,25,101.37,Mainly Clear
6/20/2012 18:00,9.7,7.6,47,35,25,101.42,Cloudy
6/20/2012 19:00,0,-0.8,48,15,2.4,101.5,Snow Showers
6/20/2012 2:00,7.2,-1.9,48,17,48.3,103.02,Mostly Cloudy
6/20/2012 20:00,14,9.2,49,15,24.1,100.59,Rain Showers
6/20/2012 21:00,-12,-16.2,49,22,4.8,101.01,Snow
6/20/2012 22:00,5.3,3.7,49,19,25,101.54,Cloudy
6/20/2012 23:00,17.8,10.9,50,13,24.1,100.7,Mainly Clear
6/20/2012 3:00,-11.3,-19.1,51,6,48.3,100.99,Clear
6/20/2012 4:00,-0.1,-8.7,51,15,24.1,101.13,Mostly Cloudy
6/20/2012 5:00,3.9,-7.9,51,11,24.1,101.58,Mostly Cloudy
6/20/2012 6:00,27.4,20.3,51,11,24.1,101.91,Mostly Cloudy
6/20/2012 7:00,16,9.7,52,6,48.3,100.36,Mainly Clear
6/20/2012 8:00,-7.7,-12.4,52,46,19.3,101.17,Snow
6/20/2012 9:00,13.8,12,52,6,25,101.31,Mostly Cloudy
6/21/2012 0:00,5.1,-1,53,13,25,101.38,Clear
6/21/2012 1:00,-7.9,-12.4,53,11,24.1,102.61,Mainly Clear
6/21/2012 10:00,3.9,2.2,53,9,4.8,100.46,Fog
6/21/2012 11:00,-11,-13.5,53,0,25,100.5,Mainly Clear
6/21/2012 12:00,0.4,-1.6,53,22,19.3,100.77,Cloudy
6/21/2012 13:00,25.8,8.5,54,22,48.3,100.85,Mainly Clear
6/21/2012 14:00,16.7,4.6,54,15,48.3,99.65,Clear
6/21/2012 15:00,17.7,16.1,55,33,12.9,100.65,Rain
6/21/2012 16:00,15.4,0.5,55,26,48.3,101.4,Mainly Clear
6/21/2012 17:00,4.5,-2.9,56,11,25,101.27,Cloudy
6/21/2012 18:00,16.6,10.8,57,13,48.3,99.72,Mainly Clear
6/21/2012 19:00,24.8,5.3,57,11,48.3,101.63,Cloudy
6/21/2012 2:00,-17.8,-22.7,57,6,25,101.76,Clear
6/21/2012 20:00,1.3,-0.9,58,6,12.9,99.67,Cloudy
6/21/2012 21:00,1.2,-9,59,4,48.3,101.33,Mainly Clear
6/21/2012 22:00,16.6,12.4,59,17,24.1,101.64,Rain Showers
6/21/2012 23:00,18.8,15.1,59,6,25,101.73,Mainly Clear
6/21/2012 3:00,-4,-12,60,17,24.1,102.75,Mostly Cloudy
6/21/2012 4:00,29.4,22.3,60,9,19.3,100.7,Cloudy
6/21/2012 5:00,1,0.6,60,15,9.7,100.79,Fog
6/21/2012 6:00,13,10.9,61,4,19.3,102.32,Mainly Clear
6/21/2012 7:00,-1.5,-3.8,61,20,25,103.09,Snow
6/21/2012 8:00,0.8,-4.7,61,28,25,100.77,Clear
6/21/2012 9:00,-7.5,-13.6,61,13,24.1,101.17,Clear
6/22/2012 0:00,-10.1,-11.6,61,6,25,101.17,Clear
6/22/2012 1:00,9.9,2.4,61,7,25,101.34,Clear
6/22/2012 10:00,16.1,13.3,62,24,24.1,101.97,Rain Showers
6/22/2012 11:00,22,18.9,62,13,24.1,100.71,Cloudy
6/22/2012 12:00,0.3,-2.7,62,19,25,101.47,Mostly Cloudy
6/22/2012 13:00,14.4,12.6,62,13,19.3,101.59,Clear
6/22/2012 14:00,26.4,12.1,63,19,48.3,101.81,Mostly Cloudy
6/22/2012 15:00,26.1,16.7,63,9,24.1,102.48,Clear
6/22/2012 16:00,2.5,0.6,63,19,19.3,101.43,Rain
6/22/2012 17:00,3.4,-3.6,64,22,48.3,99.73,Mostly Cloudy
6/22/2012 18:00,23.4,13.1,64,19,48.3,99.75,Mostly Cloudy
6/22/2012 19:00,21.2,14.4,64,13,25,100.6,Rain Showers
6/22/2012 2:00,19.5,8.7,64,22,25,100.61,Clear
6/22/2012 20:00,-3.2,-8.8,64,9,48.3,100.66,Clear
6/22/2012 21:00,-4,-9,64,6,25,100.9,Mainly Clear
6/22/2012 22:00,6.9,4.5,65,11,24.1,100.13,Mostly Cloudy
6/22/2012 23:00,19,14.4,65,11,48.3,100.95,Mainly Clear
6/22/2012 3:00,20,5.8,65,11,48.3,101.35,Mostly Cloudy
6/22/2012 4:00,-0.1,-1.6,65,22,1.2,101.5,"Snow,Fog"
6/22/2012 5:00,4.9,-5.1,65,24,24.1,101.75,Mainly Clear
6/22/2012 6:00,24.6,12.7,65,17,48.3,101.76,Mostly Cloudy
6/22/2012 7:00,24,18.5,65,11,25,101.85,Mainly Clear
6/22/2012 8:00,-4,-7.4,66,20,25,100.66,Mostly Cloudy
6/22/2012 9:00,17.8,13.6,66,7,48.3,100.84,Mainly Clear
6/23/2012 0:00,18.3,8.1,66,6,48.3,101.39,Mainly Clear
6/23/2012 1:00,8.1,7.5,66,15,9.7,101.76,"Drizzle,Fog"
6/23/2012 10:00,8,0.5,67,19,24.1,98.84,Cloudy
6/23/2012 11:00,11.9,10.1,67,17,19.3,100.68,Cloudy
6/23/2012 12:00,0.3,-2.7,67,17,25,101.11,Mostly Cloudy
6/23/2012 13:00,13,10.4,67,7,19.3,101.16,Mostly Cloudy
6/23/2012 14:00,-7.9,-12.6,67,24,24.1,101.43,Cloudy
6/23/2012 15:00,13.7,12.5,67,11,25,101.95,Mainly Clear
6/23/2012 16:00,3.4,-0.6,67,28,25,103.25,Cloudy
6/23/2012 17:00,9,-12,68,32,48.3,101.08,Clear
6/23/2012 18:00,17.2,14,68,6,25,101.14,Cloudy
6/23/2012 19:00,18.2,9.6,68,4,48.3,101.99,Clear
6/23/2012 2:00,19.9,4.9,68,20,25,99.95,Cloudy
6/23/2012 20:00,30.8,10.6,69,13,48.3,101.01,Mostly Cloudy
6/23/2012 21:00,17.1,11.8,69,24,25,101.21,Cloudy
6/23/2012 22:00,12.2,10.6,70,13,12.9,101.87,Rain
6/23/2012 23:00,21.1,11.8,70,9,48.3,101.88,Mainly Clear
6/23/2012 3:00,-3.1,-10.3,70,26,25,100.14,Mainly Clear
6/23/2012 4:00,-13.4,-15.2,71,4,4.8,100.95,Fog
6/23/2012 5:00,12.3,1.4,71,6,48.3,101.91,Mostly Cloudy
6/23/2012 6:00,22.8,13,71,28,25,100.12,Mostly Cloudy
6/23/2012 7:00,12.8,7.3,73,33,25,101.09,Cloudy
6/23/2012 8:00,13.7,9,73,15,48.3,100.34,Mostly Cloudy
6/23/2012 9:00,8,0.5,74,28,24.1,101.08,Cloudy
6/24/2012 0:00,12.3,6.1,74,17,25,102.9,Mainly Clear
6/24/2012 1:00,-4.8,-8.3,75,9,16.1,101.19,Snow
6/24/2012 10:00,18.5,10.9,75,9,25,101.41,Mostly Cloudy
6/24/2012 11:00,11.7,1.6,75,19,48.3,102.23,Mainly Clear
6/24/2012 12:00,2.8,-2.2,76,6,25,100.85,Mainly Clear
6/24/2012 13:00,14.6,7.4,76,9,25,101.51,Clear
6/24/2012 14:00,-11.2,-15,76,6,25,102.32,Clear
6/24/2012 15:00,18.1,10.8,77,9,48.3,100.19,Clear
6/24/2012 16:00,27.2,15.8,77,19,48.3,100.32,Mainly Clear
6/24/2012 17:00,-12.6,-21.2,77,0,25,101.2,Clear
6/24/2012 18:00,-16.2,-19.2,77,7,48.3,101.75,Mostly Cloudy
6/24/2012 19:00,-4.5,-13,78,30,25,102.31,Cloudy
6/24/2012 2:00,1.6,-0.8,78,17,19.3,99.88,Cloudy
6/24/2012 20:00,12.4,12.3,78,7,19.3,100.78,Mostly Cloudy
6/24/2012 21:00,-16.3,-23.8,78,24,25,100.79,Mainly Clear
6/24/2012 22:00,0.7,-1.9,79,6,24.1,101.69,Snow
6/24/2012 23:00,-9.5,-15,79,19,25,102.34,Mostly Cloudy
6/24/2012 3:00,0.2,-1.7,79,13,4.8,100.5,Fog
6/24/2012 4:00,28.1,20.2,80,24,25,102.18,Clear
6/24/2012 5:00,3.2,-8.8,80,19,24.1,101.53,Cloudy
6/24/2012 6:00,12,7.6,81,9,25,100.78,Clear
6/24/2012 7:00,0.5,-0.2,82,22,1.2,102.91,Snow
6/24/2012 8:00,2,-1.3,82,6,25,100.21,Cloudy
6/24/2012 9:00,25.4,17.2,82,7,24.1,100.53,Cloudy
6/25/2012 0:00,5.8,-1.1,82,22,24.1,100.91,Mostly Cloudy
6/25/2012 1:00,23.6,16.3,82,13,25,100.91,Mostly Cloudy
6/25/2012 10:00,-2.1,-4.7,83,7,24.1,101.8,Mostly Cloudy
6/25/2012 11:00,12.6,10.4,83,22,9.7,101.89,Rain
6/25/2012 12:00,2.1,0.4,83,41,19.3,98.71,Rain
6/25/2012 13:00,9.9,6.8,84,19,25,100.79,Mostly Cloudy
6/25/2012 14:00,12.7,12.6,84,19,4.8,101.45,Fog
6/25/2012 15:00,-1.4,-4,85,13,12.9,100.02,Snow
6/25/2012 16:00,-5.3,-10.2,85,22,16.1,100.52,Snow
6/25/2012 17:00,15.7,7.1,85,6,25,100.69,Clear
6/25/2012 18:00,6,3.5,85,7,25,100.91,Cloudy
6/25/2012 19:00,18.2,8.1,85,11,48.3,100.92,Clear
6/25/2012 2:00,-2.3,-7,85,15,25,101.19,Mainly Clear
6/25/2012 20:00,7.9,5.6,85,41,25,101.21,Rain
6/25/2012 21:00,21.1,16.4,85,15,24.1,101.54,Mostly Cloudy
6/25/2012 22:00,5.8,-0.7,86,11,48.3,101.98,Clear
6/25/2012 23:00,19.1,12.6,86,9,25,100.81,Mainly Clear
6/25/2012 3:00,-11.3,-19.5,87,24,48.3,100.99,Mostly Cloudy
6/25/2012 4:00,15.8,12.4,88,17,24.1,101.93,Cloudy
6/25/2012 5:00,3.5,-7.8,88,7,25,101.16,Mostly Cloudy
6/25/2012 6:00,3.2,-0.6,89,4,48.3,101.94,Clear
6/25/2012 7:00,5.7,2.7,89,24,25,100.98,Mostly Cloudy
6/25/2012 8:00,21,18.5,90,9,25,101.78,Cloudy
6/25/2012 9:00,-3.7,-6.3,90,15,24.1,102.23,Mainly Clear
6/26/2012 0:00,-16.7,-23.4,91,17,48.3,100.77,Mostly Cloudy
6/26/2012 1:00,18.4,16.1,92,19,25,101.24,Cloudy
6/26/2012 10:00,18.5,13.3,93,6,25,101.43,Mostly Cloudy
6/26/2012 11:00,-4.3,-17.6,93,22,25,101.46,Clear
6/26/2012 12:00,0.8,-2.2,93,15,12.9,101.76,Snow
6/26/2012 13:00,4.4,-8.9,93,13,25,101.78,Cloudy
6/26/2012 14:00,24.4,15.1,94,13,24.1,100.56,Mostly Cloudy
6/26/2012 15:00,10.2,-2.1,94,9,25,100.9,Clear
6/26/2012 16:00,4.4,1.8,95,22,25,100.95,Mostly Cloudy
6/26/2012 17:00,-12.2,-15.2,95,0,25,101.38,Clear
6/26/2012 18:00,27.8,20.7,95,15,48.3,101.52,Mainly Clear
6/26/2012 19:00,24.8,13.6,96,19,48.3,101.87,Mostly Cloudy
6/26/2012 2:00,-5.4,-6.4,96,41,0.6,101.97,"Moderate Snow,Blowing Snow"
6/26/2012 20:00,2.1,-7.4,96,9,48.3,102.04,Mostly Cloudy
6/26/2012 21:00,-16.8,-22.5,96,9,24.1,102.17,Mostly Cloudy
6/26/2012 22:00,-0.1,-6,97,4,25,99.87,Clear
6/26/2012 23:00,-20.3,-26.2,97,9,25,100.72,Mostly Cloudy
6/26/2012 3:00,0.5,-2.1,97,19,9.7,100.73,Snow
6/26/2012 4:00,2.9,-2.8,98,13,25,101.24,Cloudy
6/26/2012 5:00,-4.6,-12.9,99,20,48.3,101.93,Clear
6/26/2012 6:00,13.8,12.1,24,7,24.1,100.52,Clear
6/26/2012 7:00,-11.3,-19,24,7,19.3,100.53,Snow
6/26/2012 8:00,14.6,8.7,29,19,16.1,101.71,Rain
6/26/2012 9:00,8.2,5.4,31,4,25,100.39,Mainly Clear
6/27/2012 0:00,-3.1,-11.8,34,24,25,102.02,Clear
6/27/2012 1:00,-10.4,-16.2,34,19,19.3,102.3,Mostly Cloudy
6/27/2012 10:00,14.9,10.8,35,17,25,100.34,Mostly Cloudy
6/27/2012 11:00,7.8,6.8,36,7,25,100.52,Mostly Cloudy
6/27/2012 12:00,16.9,13.7,36,4,48.3,100.79,Clear
6/27/2012 13:00,-4.9,-11.6,37,19,48.3,101.42,Cloudy
6/27/2012 14:00,-8.6,-12.5,38,24,24.1,101.68,Cloudy
6/27/2012 15:00,-5.5,-11.8,38,20,24.1,101.68,Cloudy
6/27/2012 16:00,22.2,8.5,40,19,48.3,100.9,Mainly Clear
6/27/2012 17:00,8.7,-11.7,40,22,48.3,101.13,Clear
6/27/2012 18:00,31.2,10.7,41,4,48.3,99.74,Mainly Clear
6/27/2012 19:00,25.6,6.5,44,7,48.3,99.21,Mainly Clear
6/27/2012 2:00,18.4,8.9,44,7,25,99.47,Clear
6/27/2012 20:00,2.4,-0.9,44,6,19.3,99.52,Mostly Cloudy
6/27/2012 21:00,5.9,5.9,45,15,3.6,100.63,"Drizzle,Fog"
6/27/2012 22:00,-10.8,-15.3,45,30,25,101.03,Mostly Cloudy
6/27/2012 23:00,-14.7,-17.5,46,4,19.3,102.02,Clear
6/27/2012 3:00,8.4,7.2,47,15,2.4,100.6,Fog
6/27/2012 4:00,-10.8,-13.1,47,17,25,100.82,Cloudy
6/27/2012 5:00,-1.5,-7.8,47,28,25,101.22,Mostly Cloudy
6/27/2012 6:00,13.6,6.9,48,30,25,102.59,Cloudy
6/27/2012 7:00,0.5,-3.2,49,6,48.3,101.48,Cloudy
6/27/2012 8:00,1.5,-6.3,50,19,48.3,100.47,Mostly Cloudy
6/27/2012 9:00,19.3,17.4,51,6,48.3,100.99,Clear
6/28/2012 0:00,18.4,16.7,51,22,8,101.27,"Rain,Fog"
6/28/2012 1:00,-7.6,-13.6,51,0,48.3,101.38,Clear
6/28/2012 10:00,-5.3,-15.7,51,6,48.3,101.89,Mainly Clear
6/28/2012 11:00,21.9,13,52,24,48.3,100.29,Mostly Cloudy
6/28/2012 12:00,6,1,52,11,48.3,100.66,Clear
6/28/2012 13:00,28.1,17.5,53,17,24.1,100.51,Mainly Clear
6/28/2012 14:00,16.1,0.2,53,11,25,100.61,Mostly Cloudy
6/28/2012 15:00,10.2,7.4,53,33,25,100.73,Cloudy
6/28/2012 16:00,6.9,-9.2,54,11,25,99.6,Cloudy
6/28/2012 17:00,20.8,6.9,55,15,48.3,101.24,Mostly Cloudy
6/28/2012 18:00,24.8,18.1,55,9,25,102.37,Mainly Clear
6/28/2012 19:00,8.3,0.2,56,9,24.1,100.66,Cloudy
6/28/2012 2:00,20.1,7.7,56,11,48.3,100.7,Mostly Cloudy
6/28/2012 20:00,-7.8,-12.1,57,9,16.1,101.29,Snow
6/28/2012 21:00,6,-1.7,57,17,25,101.51,Cloudy
6/28/2012 22:00,1.9,-2.5,58,9,25,99.7,Mostly Cloudy
6/28/2012 23:00,7.3,-11.7,58,13,25,100.4,Mostly Cloudy
6/28/2012 3:00,23.5,7.6,58,7,48.3,100.76,Mainly Clear
6/28/2012 4:00,13.7,10.5,59,37,25,102.04,Mainly Clear
6/28/2012 5:00,7.2,5.2,59,7,25,102.12,Clear
6/28/2012 6:00,27.7,17.6,59,22,48.3,101.57,Cloudy
6/28/2012 7:00,22.5,9.5,60,9,48.3,103.63,Clear
6/28/2012 8:00,21.9,17.1,60,9,24.1,99.83,Mostly Cloudy
6/28/2012 9:00,-9.8,-13.9,60,19,16.1,100.5,Snow
6/29/2012 0:00,7.4,4,61,19,25,101.38,Mainly Clear
6/29/2012 1:00,0.3,-1.6,62,19,2.4,100.62,"Drizzle,Fog"
6/29/2012 10:00,11.2,8,62,13,12.9,100.62,Cloudy
6/29/2012 11:00,18.2,11.5,62,19,24.1,101.36,Rain Showers
6/29/2012 12:00,18,10.5,63,7,25,101.98,Clear
6/29/2012 13:00,8.4,-11.1,63,32,48.3,100.93,Clear
6/29/2012 14:00,15.9,13.6,63,11,25,101.45,Clear
6/29/2012 15:00,22.4,8.7,63,24,48.3,101.54,Mainly Clear
6/29/2012 16:00,20,14.8,64,7,24.1,101.69,Cloudy
6/29/2012 17:00,-4,-6,64,6,25,100.78,Mainly Clear
6/29/2012 18:00,16.2,10.9,64,26,19.3,101.21,Cloudy
6/29/2012 19:00,-13.1,-16,64,0,25,101.26,Clear
6/29/2012 2:00,19.7,17.6,64,13,24.1,101.36,Mainly Clear
6/29/2012 20:00,16.8,11.6,65,0,25,100.52,Mainly Clear
6/29/2012 21:00,18.3,9.9,65,20,25,100.61,Clear
6/29/2012 22:00,7.7,5.7,65,11,25,100.82,Mostly Cloudy
6/29/2012 23:00,-9.7,-12.8,65,37,25,100.82,Cloudy
6/29/2012 3:00,11,6.1,65,13,25,101.08,Mainly Clear
6/29/2012 4:00,13.1,9.5,65,7,25,101.23,Mainly Clear
6/29/2012 5:00,-9.8,-14.8,65,19,48.3,101.54,Cloudy
6/29/2012 6:00,19.6,14.3,65,22,24.1,101.72,Mostly Cloudy
6/29/2012 7:00,13.6,9.5,66,7,25,100.37,Mostly Cloudy
6/29/2012 8:00,14.1,7.6,66,13,48.3,101.09,Clear
6/29/2012 9:00,-9.9,-13.9,66,11,25,101.35,Cloudy
6/30/2012 0:00,-7.9,-16.7,66,19,25,101.36,Cloudy
6/30/2012 1:00,-0.2,-8.2,66,19,25,101.42,Cloudy
6/30/2012 10:00,22.7,8.4,66,9,48.3,101.58,Clear
6/30/2012 11:00,22.7,17.2,66,19,24.1,102.13,Mostly Cloudy
6/30/2012 12:00,10.3,5.8,66,13,25,102.31,Mainly Clear
6/30/2012 13:00,-2,-10.1,66,13,48.3,102.39,Clear
6/30/2012 14:00,19,12.3,67,19,25,101.12,Mainly Clear
6/30/2012 15:00,20.8,12.4,68,26,48.3,99.59,Mostly Cloudy
6/30/2012 16:00,27.2,12.6,68,19,48.3,101.15,Mostly Cloudy
6/30/2012 17:00,25.2,10.8,68,15,24.1,101.61,Clear
6/30/2012 18:00,-15,-21.5,68,22,25,101.95,Clear
6/30/2012 19:00,-4.3,-9.3,68,9,25,101.96,Cloudy
6/30/2012 2:00,24.3,7.3,69,7,48.3,100.79,Clear
6/30/2012 20:00,7.6,4.6,69,9,24.1,101.14,Mostly Cloudy
6/30/2012 21:00,-5.1,-10,70,15,25,101.09,Clear
6/30/2012 22:00,0.8,-0.6,70,24,8,101.16,Snow
6/30/2012 23:00,17.6,-1,70,32,48.3,101.63,Mainly Clear
6/30/2012 3:00,-0.5,-6.9,70,7,24.1,102.5,Clear
6/30/2012 4:00,19.4,14.7,71,17,24.1,101.01,Mainly Clear
6/30/2012 5:00,18.4,12,71,17,25,101.06,Clear
6/30/2012 6:00,13,12.4,71,9,24.1,101.42,Mostly Cloudy
6/30/2012 7:00,2.3,-5.9,71,11,25,98.72,Mostly Cloudy
6/30/2012 8:00,-5.3,-11.4,71,22,24.1,99.78,Mostly Cloudy
6/30/2012 9:00,16.2,15.6,71,7,24.1,100.16,Mostly Cloudy
7/13/2012 0:00,-11.9,-16,71,7,48.3,100.49,Mainly Clear
7/13/2012 1:00,22.2,15.1,71,9,48.3,100.62,Mainly Clear
7/13/2012 10:00,15.6,12.2,72,20,48.3,101.86,Mainly Clear
7/13/2012 11:00,26.1,17,72,11,24.1,100.55,Mostly Cloudy
7/13/2012 12:00,13.4,9.2,73,11,24.1,101.36,Rain Showers
7/13/2012 13:00,-1.7,-4.5,73,13,24.1,101.77,Cloudy
7/13/2012 14:00,13,9.3,75,7,19.3,101.51,Cloudy
7/13/2012 15:00,19.4,6.8,76,6,25,100.21,Mainly Clear
7/13/2012 16:00,-2,-8.1,76,44,25,100.51,Mainly Clear
7/13/2012 17:00,12.4,-4.2,76,22,48.3,100.69,Cloudy
7/13/2012 18:00,-7.7,-10.9,76,19,1.6,101.19,Snow
7/13/2012 19:00,-1.7,-6.9,76,13,25,101.46,Cloudy
7/13/2012 2:00,-8.6,-13.8,76,6,25,101.56,Mostly Cloudy
7/13/2012 20:00,-5.4,-8,77,15,8,101.33,Freezing Rain
